ground_truth_id,true_name,country,rating,review_date,posting_hour,review_length,avg_word_length,exclamation_count,day_of_week
R00615,Melissa Harris,US,4,2023-05-17,16,361,5.68,1,Wednesday
R00615,Melissa Harris,US,4,2022-03-23,13,314,5.56,0,Wednesday
R00615,Melissa Harris,US,4,2021-10-23,10,123,5.08,1,Saturday
R00615,Melissa Harris,US,4,2021-08-07,8,275,5.45,0,Saturday
R00615,Melissa Harris,US,3,2021-12-25,15,271,5.65,0,Saturday
R00615,Melissa Harris,US,4,2022-03-15,12,162,5.32,0,Tuesday
R00615,Melissa Harris,US,3,2022-07-17,6,337,5.37,1,Sunday
R00615,Melissa Harris,US,4,2023-06-20,10,141,5.37,0,Tuesday
R00615,Melissa Harris,US,4,2023-04-17,15,296,4.87,0,Monday
R00615,Melissa Harris,US,4,2022-06-05,12,304,5.6,0,Sunday
R00616,Sharon Nguyen,US,1,2021-04-25,19,259,5.12,0,Sunday
R00616,Sharon Nguyen,US,1,2023-10-02,23,482,4.55,0,Monday
R00616,Sharon Nguyen,US,1,2023-12-29,23,544,4.76,1,Friday
R00616,Sharon Nguyen,US,1,2023-02-07,21,619,4.9,0,Tuesday
R00616,Sharon Nguyen,US,1,2021-08-20,23,356,4.61,0,Friday
R00616,Sharon Nguyen,US,1,2022-10-11,19,681,5.14,0,Tuesday
R00616,Sharon Nguyen,US,1,2024-01-23,23,398,4.84,0,Tuesday
R00616,Sharon Nguyen,US,2,2023-05-18,21,688,4.55,0,Thursday
R00617,Steven Baker,GB,2,2022-05-20,7,36,4.8,1,Friday
R00617,Steven Baker,GB,2,2022-07-23,10,43,5.1,2,Saturday
R00617,Steven Baker,GB,2,2021-10-24,6,69,4.96,0,Sunday
R00617,Steven Baker,GB,2,2023-01-14,2,51,4.35,1,Saturday
R00617,Steven Baker,GB,1,2023-09-01,3,96,4.58,2,Friday
R00617,Steven Baker,GB,2,2023-01-24,9,76,4.69,0,Tuesday
R00617,Steven Baker,GB,2,2022-09-24,6,94,4.57,2,Saturday
R00617,Steven Baker,GB,2,2021-02-13,9,65,4.63,2,Saturday
R00618,Michelle Hill,US,2,2021-03-13,23,72,4.44,0,Saturday
R00618,Michelle Hill,US,2,2021-04-22,15,98,4.79,1,Thursday
R00618,Michelle Hill,US,2,2022-05-06,21,117,4.76,0,Friday
R00618,Michelle Hill,US,3,2022-06-03,15,87,4.45,1,Friday
R00618,Michelle Hill,US,2,2024-02-06,19,89,4.38,1,Tuesday
R00618,Michelle Hill,US,2,2023-02-27,19,108,4.74,2,Monday
R00618,Michelle Hill,US,3,2022-09-26,19,88,4.87,1,Monday
R00618,Michelle Hill,US,3,2024-08-01,18,125,4.39,1,Thursday
R00618,Michelle Hill,US,3,2023-01-14,20,100,4.2,1,Saturday
R00618,Michelle Hill,US,3,2021-09-07,20,102,4.41,0,Tuesday
R00618,Michelle Hill,US,2,2024-01-01,18,96,4.74,0,Monday
R00618,Michelle Hill,US,2,2022-04-30,20,127,4.39,3,Saturday
R00618,Michelle Hill,US,3,2023-06-26,20,55,4.84,1,Monday
R00618,Michelle Hill,US,3,2023-03-07,20,112,4.98,1,Tuesday
R00618,Michelle Hill,US,3,2021-01-17,18,88,4.87,0,Sunday
R00618,Michelle Hill,US,2,2023-03-16,23,88,5.08,0,Thursday
R00618,Michelle Hill,US,3,2022-06-08,22,91,4.8,0,Wednesday
R00618,Michelle Hill,US,3,2022-09-09,12,37,5.22,1,Friday
R00619,Jennifer Thomas,CA,2,2022-09-02,6,91,4.9,1,Friday
R00619,Jennifer Thomas,CA,3,2022-03-07,5,93,4.49,0,Monday
R00619,Jennifer Thomas,CA,2,2021-11-25,12,77,5.68,0,Thursday
R00619,Jennifer Thomas,CA,3,2023-06-18,14,66,5.02,1,Sunday
R00619,Jennifer Thomas,CA,2,2024-07-17,7,107,5.14,5,Wednesday
R00619,Jennifer Thomas,CA,2,2022-10-12,4,115,4.87,0,Wednesday
R00620,Stephanie Adams,NG,1,2023-04-13,12,647,5.22,0,Thursday
R00620,Stephanie Adams,NG,1,2021-03-11,12,697,5.51,0,Thursday
R00620,Stephanie Adams,NG,2,2022-07-16,17,709,5.07,0,Saturday
R00620,Stephanie Adams,NG,2,2021-06-14,14,589,5.01,1,Monday
R00620,Stephanie Adams,NG,2,2023-10-04,9,963,5.03,1,Wednesday
R00620,Stephanie Adams,NG,2,2023-08-23,16,602,5.37,0,Wednesday
R00620,Stephanie Adams,NG,3,2023-04-26,19,1101,5.04,1,Wednesday
R00620,Stephanie Adams,NG,3,2022-11-13,9,599,5.1,1,Sunday
R00620,Stephanie Adams,NG,2,2023-05-16,7,1012,5.91,0,Tuesday
R00620,Stephanie Adams,NG,2,2021-07-25,12,1326,5.58,0,Sunday
R00620,Stephanie Adams,NG,2,2021-11-25,15,637,4.98,0,Thursday
R00620,Stephanie Adams,NG,1,2022-06-19,7,1015,5.59,1,Sunday
R00620,Stephanie Adams,NG,2,2023-11-03,13,611,4.9,0,Friday
R00620,Stephanie Adams,NG,2,2021-05-16,10,553,5.35,0,Sunday
R00621,Matthew Clark,GB,5,2024-05-18,16,54,4.5,0,Saturday
R00621,Matthew Clark,GB,5,2024-01-27,18,61,4.24,1,Saturday
R00621,Matthew Clark,GB,5,2022-11-01,18,72,4.4,1,Tuesday
R00621,Matthew Clark,GB,5,2023-07-18,19,116,4.77,1,Tuesday
R00621,Matthew Clark,GB,5,2021-02-26,18,74,3.76,2,Friday
R00621,Matthew Clark,GB,5,2021-04-17,13,76,4.64,1,Saturday
R00621,Matthew Clark,GB,5,2024-08-06,15,60,4.58,1,Tuesday
R00621,Matthew Clark,GB,5,2024-08-06,17,82,4.71,1,Tuesday
R00622,Barbara Green,US,2,2023-06-28,4,76,4.34,1,Wednesday
R00622,Barbara Green,US,2,2024-08-05,8,67,4.35,1,Monday
R00622,Barbara Green,US,2,2021-10-06,8,47,4.91,0,Wednesday
R00622,Barbara Green,US,3,2021-01-07,7,42,4.55,1,Thursday
R00622,Barbara Green,US,2,2023-04-01,8,39,4.52,1,Saturday
R00622,Barbara Green,US,2,2022-02-14,8,42,4.01,1,Monday
R00622,Barbara Green,US,2,2024-07-10,8,42,4.36,0,Wednesday
R00622,Barbara Green,US,2,2022-09-18,8,50,3.91,0,Sunday
R00622,Barbara Green,US,3,2022-10-05,7,33,4.15,0,Wednesday
R00622,Barbara Green,US,3,2024-03-25,9,75,4.27,2,Monday
R00622,Barbara Green,US,2,2021-06-18,8,57,4.96,0,Friday
R00623,Linda Hernandez,AU,4,2022-05-27,8,176,4.9,0,Friday
R00623,Linda Hernandez,AU,3,2023-11-24,4,125,5.61,0,Friday
R00623,Linda Hernandez,AU,3,2024-08-22,9,184,5.84,0,Thursday
R00623,Linda Hernandez,AU,4,2021-09-24,10,70,5.68,0,Friday
R00623,Linda Hernandez,AU,4,2024-05-01,13,114,6.06,1,Wednesday
R00623,Linda Hernandez,AU,4,2023-04-21,7,220,6.23,0,Friday
R00623,Linda Hernandez,AU,3,2022-10-17,6,76,5.78,0,Monday
R00624,Donald Walker,GB,3,2021-10-01,16,89,5.13,0,Friday
R00624,Donald Walker,GB,3,2022-06-18,18,219,4.63,0,Saturday
R00624,Donald Walker,GB,3,2021-12-22,22,101,4.93,1,Wednesday
R00624,Donald Walker,GB,4,2024-04-29,18,148,4.35,3,Monday
R00624,Donald Walker,GB,3,2022-11-02,17,134,5.12,2,Wednesday
R00624,Donald Walker,GB,4,2022-08-01,19,149,4.19,1,Monday
R00624,Donald Walker,GB,3,2022-02-11,18,71,5.59,0,Friday
R00624,Donald Walker,GB,4,2021-06-22,18,162,4.52,2,Tuesday
R00624,Donald Walker,GB,3,2023-04-29,17,121,5.32,0,Saturday
R00624,Donald Walker,GB,3,2023-01-23,17,197,4.77,0,Monday
R00624,Donald Walker,GB,3,2022-01-08,20,166,4.33,0,Saturday
R00624,Donald Walker,GB,3,2023-03-17,16,92,4.64,2,Friday
R00624,Donald Walker,GB,3,2023-02-12,19,139,4.57,4,Sunday
R00624,Donald Walker,GB,4,2024-03-14,22,126,4.74,1,Thursday
R00625,Joseph Johnson,US,3,2021-02-17,12,334,4.79,0,Wednesday
R00625,Joseph Johnson,US,2,2024-02-18,16,277,4.33,6,Sunday
R00625,Joseph Johnson,US,2,2024-08-18,23,381,4.69,2,Sunday
R00625,Joseph Johnson,US,1,2024-06-07,21,501,4.77,1,Friday
R00625,Joseph Johnson,US,2,2024-07-07,22,448,4.87,1,Sunday
R00625,Joseph Johnson,US,2,2022-04-14,21,277,4.58,0,Thursday
R00625,Joseph Johnson,US,1,2021-07-02,19,266,4.77,1,Friday
R00625,Joseph Johnson,US,2,2023-08-06,16,475,4.48,1,Sunday
R00625,Joseph Johnson,US,5,2022-02-11,20,234,4.2,0,Friday
R00626,Thomas Hall,US,4,2021-12-12,14,44,4.64,0,Sunday
R00626,Thomas Hall,US,4,2021-04-12,13,78,5.51,0,Monday
R00626,Thomas Hall,US,4,2023-04-02,16,35,5.41,0,Sunday
R00626,Thomas Hall,US,4,2024-06-19,13,25,5.38,0,Wednesday
R00626,Thomas Hall,US,4,2023-05-29,9,55,4.91,4,Monday
R00626,Thomas Hall,US,4,2024-05-14,12,52,5.27,1,Tuesday
R00626,Thomas Hall,US,4,2022-06-17,11,82,4.87,0,Friday
R00626,Thomas Hall,US,4,2021-11-02,11,74,5.32,1,Tuesday
R00626,Thomas Hall,US,4,2021-07-02,17,76,5.12,0,Friday
R00626,Thomas Hall,US,4,2023-01-24,15,60,5.5,0,Tuesday
R00626,Thomas Hall,US,4,2021-12-15,11,51,5.07,1,Wednesday
R00626,Thomas Hall,US,4,2024-03-07,12,69,5.08,0,Thursday
R00626,Thomas Hall,US,4,2021-08-29,17,21,5.09,0,Sunday
R00627,James Rivera,GB,4,2023-12-13,10,50,4.4,0,Wednesday
R00627,James Rivera,GB,3,2023-06-11,7,121,4.96,0,Sunday
R00627,James Rivera,GB,2,2023-07-19,7,125,4.96,0,Wednesday
R00627,James Rivera,GB,2,2023-10-10,8,170,4.58,0,Tuesday
R00627,James Rivera,GB,3,2021-08-31,13,104,4.32,1,Tuesday
R00627,James Rivera,GB,4,2022-04-05,8,92,4.27,1,Tuesday
R00627,James Rivera,GB,2,2022-02-21,12,75,4.53,0,Monday
R00627,James Rivera,GB,2,2022-01-26,8,119,5.09,0,Wednesday
R00627,James Rivera,GB,3,2022-06-30,12,84,4.66,2,Thursday
R00627,James Rivera,GB,3,2022-08-13,11,107,4.58,0,Saturday
R00628,Melissa Young,US,2,2023-02-22,16,180,4.51,0,Wednesday
R00628,Melissa Young,US,3,2021-09-24,17,363,5.2,1,Friday
R00628,Melissa Young,US,4,2023-06-03,19,290,4.7,0,Saturday
R00628,Melissa Young,US,3,2022-02-28,18,270,4.76,0,Monday
R00628,Melissa Young,US,3,2024-05-13,17,97,4.6,0,Monday
R00628,Melissa Young,US,3,2022-03-18,20,339,5.08,0,Friday
R00628,Melissa Young,US,3,2022-08-03,15,235,5.24,2,Wednesday
R00628,Melissa Young,US,3,2022-01-23,15,421,4.45,0,Sunday
R00628,Melissa Young,US,4,2023-05-07,19,268,4.98,0,Sunday
R00628,Melissa Young,US,2,2022-01-05,16,99,4.35,1,Wednesday
R00628,Melissa Young,US,3,2023-04-17,18,236,5.03,0,Monday
R00628,Melissa Young,US,4,2021-10-26,16,173,4.95,0,Tuesday
R00628,Melissa Young,US,3,2021-02-28,18,328,5.43,1,Sunday
R00628,Melissa Young,US,2,2022-08-18,21,297,4.77,0,Thursday
R00628,Melissa Young,US,3,2022-06-21,16,457,5.36,0,Tuesday
R00628,Melissa Young,US,3,2022-04-28,18,340,4.73,1,Thursday
R00629,Donna Lewis,CA,4,2022-05-24,7,547,5.33,0,Tuesday
R00629,Donna Lewis,CA,3,2023-01-28,15,362,5.33,1,Saturday
R00629,Donna Lewis,CA,2,2024-04-08,12,288,5.46,1,Monday
R00629,Donna Lewis,CA,5,2024-08-18,10,263,5.34,1,Sunday
R00629,Donna Lewis,CA,2,2023-07-28,14,582,4.95,0,Friday
R00629,Donna Lewis,CA,3,2021-06-25,13,513,5.47,1,Friday
R00629,Donna Lewis,CA,5,2021-01-22,10,320,4.89,0,Friday
R00629,Donna Lewis,CA,4,2023-08-19,13,524,5.56,0,Saturday
R00629,Donna Lewis,CA,2,2021-09-30,11,612,5.5,0,Thursday
R00629,Donna Lewis,CA,3,2022-10-25,8,566,5.14,0,Tuesday
R00629,Donna Lewis,CA,5,2023-03-26,12,481,5.42,1,Sunday
R00629,Donna Lewis,CA,4,2022-03-11,5,593,5.31,2,Friday
R00630,Amanda Harris,US,2,2023-05-17,17,146,4.86,1,Wednesday
R00630,Amanda Harris,US,1,2024-05-08,18,188,4.77,1,Wednesday
R00630,Amanda Harris,US,1,2022-06-09,20,180,4.27,1,Thursday
R00630,Amanda Harris,US,2,2021-05-30,17,188,4.46,0,Sunday
R00630,Amanda Harris,US,1,2021-07-15,17,305,4.31,2,Thursday
R00630,Amanda Harris,US,1,2024-02-15,17,341,4.36,1,Thursday
R00630,Amanda Harris,US,2,2021-05-01,17,259,4.18,1,Saturday
R00630,Amanda Harris,US,2,2021-04-17,20,327,4.49,1,Saturday
R00630,Amanda Harris,US,1,2022-11-13,18,279,5.21,0,Sunday
R00630,Amanda Harris,US,2,2022-04-26,15,292,4.69,1,Tuesday
R00630,Amanda Harris,US,3,2023-08-23,18,182,5.24,0,Wednesday
R00630,Amanda Harris,US,3,2022-12-27,18,324,4.78,0,Tuesday
R00630,Amanda Harris,US,3,2024-05-26,16,274,4.71,0,Sunday
R00631,Brian Hill,US,5,2021-04-04,12,251,4.72,1,Sunday
R00631,Brian Hill,US,5,2021-01-11,10,247,5.51,1,Monday
R00631,Brian Hill,US,5,2022-06-04,9,219,5.51,0,Saturday
R00631,Brian Hill,US,5,2023-10-31,8,297,5.44,0,Tuesday
R00631,Brian Hill,US,5,2024-06-23,9,179,5.16,1,Sunday
R00631,Brian Hill,US,5,2023-02-20,12,190,5.3,1,Monday
R00631,Brian Hill,US,5,2022-09-12,12,252,4.57,1,Monday
R00631,Brian Hill,US,5,2023-03-20,14,231,5.36,1,Monday
R00631,Brian Hill,US,5,2023-01-30,14,169,5.44,0,Monday
R00631,Brian Hill,US,5,2021-09-28,13,218,5.0,0,Tuesday
R00631,Brian Hill,US,5,2024-02-20,12,168,5.34,1,Tuesday
R00631,Brian Hill,US,5,2021-03-26,13,20,5.11,0,Friday
R00631,Brian Hill,US,5,2024-04-03,12,193,5.63,0,Wednesday
R00631,Brian Hill,US,5,2022-01-03,11,274,5.4,0,Monday
R00631,Brian Hill,US,5,2022-06-18,13,123,5.39,0,Saturday
R00632,William Allen,GB,2,2023-10-07,11,512,4.0,0,Saturday
R00632,William Allen,GB,1,2022-11-26,11,560,3.81,0,Saturday
R00632,William Allen,GB,1,2023-08-17,12,335,3.8,1,Thursday
R00632,William Allen,GB,1,2021-09-28,12,231,4.28,3,Tuesday
R00632,William Allen,GB,1,2021-07-03,11,375,3.17,1,Saturday
R00632,William Allen,GB,1,2022-10-12,14,457,3.93,1,Wednesday
R00632,William Allen,GB,1,2023-12-23,11,346,3.65,0,Saturday
R00632,William Allen,GB,1,2023-06-06,9,464,3.86,2,Tuesday
R00632,William Allen,GB,1,2021-10-18,11,423,3.5,1,Monday
R00632,William Allen,GB,1,2022-06-18,11,354,4.11,0,Saturday
R00632,William Allen,GB,1,2021-08-28,11,458,4.61,0,Saturday
R00632,William Allen,GB,1,2022-10-04,12,456,3.94,1,Tuesday
R00633,John Rodriguez,US,4,2023-10-20,15,97,5.63,1,Friday
R00633,John Rodriguez,US,5,2022-07-30,9,109,5.45,4,Saturday
R00633,John Rodriguez,US,4,2023-01-09,4,136,5.46,2,Monday
R00633,John Rodriguez,US,5,2023-05-31,5,80,5.89,3,Wednesday
R00633,John Rodriguez,US,5,2022-08-03,8,118,5.23,5,Wednesday
R00633,John Rodriguez,US,5,2022-06-24,9,100,5.68,1,Friday
R00633,John Rodriguez,US,4,2024-06-09,8,111,5.39,2,Sunday
R00633,John Rodriguez,US,4,2022-06-25,9,85,5.34,1,Saturday
R00633,John Rodriguez,US,5,2023-11-25,8,115,6.0,4,Saturday
R00633,John Rodriguez,US,4,2022-10-04,8,123,5.51,1,Tuesday
R00633,John Rodriguez,US,4,2023-06-12,4,126,5.75,1,Monday
R00633,John Rodriguez,US,4,2021-12-04,4,67,5.37,2,Saturday
R00633,John Rodriguez,US,5,2022-10-09,10,122,5.75,2,Sunday
R00633,John Rodriguez,US,3,2023-10-04,8,59,4.94,5,Wednesday
R00634,Ronald Martinez,PH,5,2024-02-13,17,77,5.01,1,Tuesday
R00634,Ronald Martinez,PH,5,2024-09-08,17,103,4.39,0,Sunday
R00634,Ronald Martinez,PH,5,2024-07-27,23,88,4.65,1,Saturday
R00634,Ronald Martinez,PH,5,2023-06-21,19,105,4.65,1,Wednesday
R00634,Ronald Martinez,PH,5,2021-04-19,23,123,4.83,1,Monday
R00634,Ronald Martinez,PH,5,2022-01-22,21,52,4.67,0,Saturday
R00634,Ronald Martinez,PH,5,2021-11-01,23,109,4.28,2,Monday
R00634,Ronald Martinez,PH,5,2021-04-22,23,41,4.59,0,Thursday
R00634,Ronald Martinez,PH,5,2022-04-16,17,78,4.8,3,Saturday
R00634,Ronald Martinez,PH,5,2022-01-11,13,81,4.51,2,Tuesday
R00634,Ronald Martinez,PH,5,2021-03-15,18,133,4.46,1,Monday
R00635,Steven Taylor,GB,4,2021-12-01,18,566,3.72,0,Wednesday
R00635,Steven Taylor,GB,4,2023-08-15,16,316,3.96,0,Tuesday
R00635,Steven Taylor,GB,1,2023-06-13,15,652,3.93,1,Tuesday
R00635,Steven Taylor,GB,2,2021-08-26,17,483,4.05,0,Thursday
R00635,Steven Taylor,GB,3,2023-10-11,12,445,3.9,2,Wednesday
R00635,Steven Taylor,GB,5,2021-03-25,16,468,3.65,7,Thursday
R00635,Steven Taylor,GB,4,2023-06-24,14,218,4.14,3,Saturday
R00635,Steven Taylor,GB,1,2023-01-01,17,231,3.87,4,Sunday
R00635,Steven Taylor,GB,3,2024-02-23,20,621,4.27,2,Friday
R00635,Steven Taylor,GB,2,2023-09-21,18,394,4.28,0,Thursday
R00635,Steven Taylor,GB,3,2023-07-27,13,293,3.83,1,Thursday
R00635,Steven Taylor,GB,1,2023-10-07,20,302,4.04,0,Saturday
R00635,Steven Taylor,GB,2,2021-08-19,14,473,4.12,3,Thursday
R00636,Jeffrey Campbell,US,5,2021-10-31,12,115,4.84,3,Sunday
R00636,Jeffrey Campbell,US,4,2021-09-11,16,152,4.51,2,Saturday
R00636,Jeffrey Campbell,US,4,2022-12-17,16,78,4.16,0,Saturday
R00636,Jeffrey Campbell,US,5,2021-07-11,15,92,4.12,0,Sunday
R00636,Jeffrey Campbell,US,4,2022-02-22,15,52,5.63,1,Tuesday
R00636,Jeffrey Campbell,US,4,2022-08-05,15,158,4.43,4,Friday
R00636,Jeffrey Campbell,US,4,2022-01-05,16,96,4.25,0,Wednesday
R00636,Jeffrey Campbell,US,4,2021-12-11,14,121,4.9,2,Saturday
R00636,Jeffrey Campbell,US,4,2023-11-08,16,182,5.1,2,Wednesday
R00636,Jeffrey Campbell,US,4,2022-07-13,19,149,4.69,1,Wednesday
R00636,Jeffrey Campbell,US,4,2024-02-28,11,165,4.49,2,Wednesday
R00636,Jeffrey Campbell,US,5,2024-04-14,12,208,4.93,2,Sunday
R00637,Susan Nguyen,CA,3,2021-01-09,23,273,5.2,1,Saturday
R00637,Susan Nguyen,CA,3,2023-12-14,16,108,4.58,1,Thursday
R00637,Susan Nguyen,CA,4,2024-03-14,20,125,4.23,0,Thursday
R00637,Susan Nguyen,CA,3,2022-01-05,19,85,5.06,2,Wednesday
R00637,Susan Nguyen,CA,3,2023-05-03,19,159,5.34,0,Wednesday
R00637,Susan Nguyen,CA,3,2021-06-07,18,151,4.88,1,Monday
R00637,Susan Nguyen,CA,3,2022-05-20,18,79,5.18,0,Friday
R00637,Susan Nguyen,CA,3,2023-10-18,21,170,4.82,0,Wednesday
R00637,Susan Nguyen,CA,3,2021-07-13,19,194,4.79,1,Tuesday
R00637,Susan Nguyen,CA,3,2022-11-05,21,222,4.27,1,Saturday
R00637,Susan Nguyen,CA,3,2021-02-23,20,121,4.54,1,Tuesday
R00637,Susan Nguyen,CA,3,2022-08-06,17,204,4.99,0,Saturday
R00637,Susan Nguyen,CA,4,2021-09-07,22,103,4.76,1,Tuesday
R00637,Susan Nguyen,CA,3,2023-03-19,20,196,5.03,0,Sunday
R00638,Nancy Nguyen,PH,5,2021-08-06,16,477,4.75,1,Friday
R00638,Nancy Nguyen,PH,2,2022-10-25,14,338,4.26,1,Tuesday
R00638,Nancy Nguyen,PH,4,2021-11-11,14,439,3.71,0,Thursday
R00638,Nancy Nguyen,PH,3,2021-03-01,17,177,3.69,2,Monday
R00638,Nancy Nguyen,PH,4,2021-06-16,22,345,4.61,0,Wednesday
R00638,Nancy Nguyen,PH,4,2023-08-01,22,292,4.33,0,Tuesday
R00638,Nancy Nguyen,PH,2,2024-09-12,16,441,3.92,1,Thursday
R00638,Nancy Nguyen,PH,4,2023-09-10,13,328,4.08,0,Sunday
R00638,Nancy Nguyen,PH,4,2023-07-19,17,258,4.49,0,Wednesday
R00638,Nancy Nguyen,PH,2,2024-07-10,11,302,4.46,1,Wednesday
R00638,Nancy Nguyen,PH,3,2022-07-06,23,285,4.67,0,Wednesday
R00638,Nancy Nguyen,PH,3,2024-05-01,23,381,4.2,0,Wednesday
R00638,Nancy Nguyen,PH,4,2024-09-09,14,347,4.08,0,Monday
R00638,Nancy Nguyen,PH,2,2021-01-12,16,208,4.18,0,Tuesday
R00638,Nancy Nguyen,PH,1,2022-11-06,17,556,4.54,0,Sunday
R00638,Nancy Nguyen,PH,4,2021-03-31,16,237,4.27,0,Wednesday
R00638,Nancy Nguyen,PH,3,2024-09-05,17,215,4.93,1,Thursday
R00638,Nancy Nguyen,PH,2,2024-06-28,15,216,4.03,1,Friday
R00638,Nancy Nguyen,PH,3,2023-07-17,20,164,4.53,1,Monday
R00638,Nancy Nguyen,PH,2,2022-10-28,16,463,4.01,0,Friday
R00638,Nancy Nguyen,PH,2,2024-03-11,8,515,4.53,0,Monday
R00638,Nancy Nguyen,PH,3,2021-09-22,20,260,4.44,0,Wednesday
R00639,Susan Brown,FR,3,2024-08-11,18,110,5.0,0,Sunday
R00639,Susan Brown,FR,3,2022-08-03,19,128,5.24,0,Wednesday
R00639,Susan Brown,FR,3,2022-10-24,12,66,4.55,0,Monday
R00639,Susan Brown,FR,3,2021-04-24,17,109,5.2,1,Saturday
R00639,Susan Brown,FR,3,2021-05-25,20,100,5.08,0,Tuesday
R00639,Susan Brown,FR,4,2024-01-26,21,115,5.48,0,Friday
R00639,Susan Brown,FR,3,2024-05-18,19,212,5.47,1,Saturday
R00639,Susan Brown,FR,3,2023-02-21,17,119,5.09,0,Tuesday
R00640,Jennifer Sanchez,US,5,2022-06-07,7,251,5.08,0,Tuesday
R00640,Jennifer Sanchez,US,5,2021-12-31,7,201,4.28,0,Friday
R00640,Jennifer Sanchez,US,3,2022-05-07,7,204,4.71,0,Saturday
R00640,Jennifer Sanchez,US,4,2023-03-28,4,154,5.18,0,Tuesday
R00640,Jennifer Sanchez,US,4,2021-07-02,6,239,4.78,0,Friday
R00640,Jennifer Sanchez,US,4,2021-02-12,14,227,5.0,0,Friday
R00640,Jennifer Sanchez,US,4,2022-03-03,5,245,4.67,0,Thursday
R00640,Jennifer Sanchez,US,5,2021-11-30,14,245,5.09,0,Tuesday
R00640,Jennifer Sanchez,US,4,2023-03-07,9,214,4.74,0,Tuesday
R00640,Jennifer Sanchez,US,4,2023-04-05,9,216,5.07,0,Wednesday
R00640,Jennifer Sanchez,US,5,2022-08-07,8,228,4.91,0,Sunday
R00640,Jennifer Sanchez,US,3,2024-08-18,11,238,4.89,0,Sunday
R00640,Jennifer Sanchez,US,4,2024-09-01,2,385,4.4,0,Sunday
R00640,Jennifer Sanchez,US,3,2021-11-12,9,330,4.21,0,Friday
R00640,Jennifer Sanchez,US,4,2021-09-04,7,368,4.45,0,Saturday
R00640,Jennifer Sanchez,US,5,2022-09-04,12,182,4.9,0,Sunday
R00641,Ashley Ramirez,GB,4,2022-09-28,11,498,5.03,0,Wednesday
R00641,Ashley Ramirez,GB,4,2024-05-20,22,205,5.42,0,Monday
R00641,Ashley Ramirez,GB,4,2021-09-26,16,473,4.65,0,Sunday
R00641,Ashley Ramirez,GB,3,2023-01-06,15,448,4.6,0,Friday
R00641,Ashley Ramirez,GB,4,2021-07-16,15,567,5.3,0,Friday
R00641,Ashley Ramirez,GB,4,2023-01-23,17,342,5.09,1,Monday
R00641,Ashley Ramirez,GB,4,2023-11-16,18,449,4.09,0,Thursday
R00641,Ashley Ramirez,GB,4,2022-02-14,17,661,5.52,1,Monday
R00641,Ashley Ramirez,GB,4,2023-09-30,21,708,5.29,1,Saturday
R00641,Ashley Ramirez,GB,4,2023-07-02,15,749,4.8,0,Sunday
R00641,Ashley Ramirez,GB,4,2023-03-06,19,710,5.21,2,Monday
R00641,Ashley Ramirez,GB,4,2023-09-03,20,612,4.96,0,Sunday
R00641,Ashley Ramirez,GB,4,2022-07-04,16,661,5.12,0,Monday
R00642,Joshua Hill,IN,2,2023-05-17,12,72,4.15,2,Wednesday
R00642,Joshua Hill,IN,3,2021-07-04,7,69,4.2,2,Sunday
R00642,Joshua Hill,IN,2,2023-05-16,11,108,4.21,1,Tuesday
R00642,Joshua Hill,IN,2,2023-01-25,10,93,4.66,0,Wednesday
R00642,Joshua Hill,IN,2,2024-06-11,10,111,4.88,3,Tuesday
R00642,Joshua Hill,IN,3,2022-01-17,9,111,4.0,2,Monday
R00642,Joshua Hill,IN,3,2023-06-09,1,100,4.2,0,Friday
R00642,Joshua Hill,IN,3,2024-07-15,9,98,4.43,1,Monday
R00643,Margaret Garcia,US,3,2021-03-24,18,140,5.09,0,Wednesday
R00643,Margaret Garcia,US,3,2023-11-18,21,93,4.73,0,Saturday
R00643,Margaret Garcia,US,3,2022-12-01,16,106,4.77,0,Thursday
R00643,Margaret Garcia,US,3,2023-08-08,18,92,4.36,0,Tuesday
R00643,Margaret Garcia,US,3,2022-04-05,18,35,5.05,0,Tuesday
R00643,Margaret Garcia,US,3,2024-08-19,19,119,4.6,1,Monday
R00643,Margaret Garcia,US,3,2021-11-14,21,218,4.23,1,Sunday
R00643,Margaret Garcia,US,3,2023-10-12,18,114,4.44,1,Thursday
R00643,Margaret Garcia,US,3,2023-12-16,17,96,4.42,0,Saturday
R00643,Margaret Garcia,US,3,2024-07-13,19,142,4.9,0,Saturday
R00643,Margaret Garcia,US,3,2024-08-18,19,67,4.48,4,Sunday
R00643,Margaret Garcia,US,3,2023-12-11,20,128,4.7,0,Monday
R00643,Margaret Garcia,US,3,2021-06-21,19,156,4.26,0,Monday
R00643,Margaret Garcia,US,3,2022-08-19,18,121,4.09,1,Friday
R00644,Sandra Ramirez,IE,3,2021-06-12,12,256,4.56,0,Saturday
R00644,Sandra Ramirez,IE,3,2023-09-06,13,505,5.03,1,Wednesday
R00644,Sandra Ramirez,IE,3,2022-09-08,8,443,5.0,2,Thursday
R00644,Sandra Ramirez,IE,2,2021-11-01,16,667,5.19,1,Monday
R00644,Sandra Ramirez,IE,3,2021-09-19,11,399,4.58,2,Sunday
R00644,Sandra Ramirez,IE,2,2022-09-08,8,444,4.49,1,Thursday
R00644,Sandra Ramirez,IE,2,2022-05-25,11,538,4.28,2,Wednesday
R00644,Sandra Ramirez,IE,2,2023-12-08,6,491,5.4,3,Friday
